,Title,Budget,Movie ID,Revenue
3000,PC-4L,500,716146,0
3001,Ainsley Eats the Streets,0,NaN,0
3002,Black & Privileged: Volume 1,0,NaN,0
3003,Black and Blue,12000000,578189,22741061
3004,Blown Away,0,178,30156002
3005,Cities of Last Things,0,541340,0
3006,Extreme Engagement,0,NaN,0
3007,History's Greatest Hoaxes,0,NaN,0
3008,Kidnapping Stella,0,NaN,0
3009,Kidnapping Stella,0,611468,0
3010,Mega Food,0,NaN,0
3011,MegaTruckers,0,NaN,0
3012,Money for Nothing,0,NaN,0
3013,Money for Nothing,11000000,55448,1044824
3014,PILI Fantasy: War of Dragons,0,NaN,0
3015,Point Blank,0,NaN,0
3016,Point Blank,0,531503,0
3017,Smart People,7000000,12890,10569964
3018,The Milk System,0,NaN,0
3019,The Milk System,0,478413,0
3020,Gonul,0,NaN,0
3021,Lovelorn,0,29934,0
3022,Chhota Bheem & Krishna vs Zimbara,0,401305,0
3023,Madea's Family Reunion,6000000,16781,57231524
3024,Little Singham Bandarpur Mein Hu Ha Hu,0,651803,0
3025,Parchís: the Documentary,0,587910,0
3026,Us and Them,0,438466,0
3027,The Battered Bastards of Baseball,0,250700,0
3028,Sex Doll,0,412520,0
3029,Summer of '92,0,721771,0
3030,Chris Tucker Live,0,348035,0
3031,Alice Doesn't Live Here Anymore,0,16153,0
3032,Flowering Heart,0,NaN,0
3033,Frozen River,0,NaN,0
3034,Frozen River,0,10183,0
3035,Inkheart,60000000,2309,62803180
3036,Kemper on Kemper: Inside the Mind of a Serial Killer,0,555031,0
3037,Katherine Ryan: Glitter Room,0,580846,0
3038,Kill the Irishman,0,51209,1188194
3039,Lady in the Water,70000000,9697,72785169
3040,Little Monsters,0,503125,0
3041,Mean Dreams,0,393732,0
3042,Mean Streets,500000,203,3000000
3043,Next,0,NaN,0
3044,Jumanji: The Next Level,125000000,512200,796575993
3045,Nights in Rodanthe,0,14326,84375061
3046,NOVA: Bird Brain,0,671159,0
3047,NOVA: Building Chernobyl's MegaTomb,0,NaN,0
3048,Inside Chernobyl's Mega Tomb,0,441942,0
3049,NOVA: Day the Dinosaurs Died,0,NaN,0
3050,NOVA: Death Dive to Saturn,0,NaN,0
3051,NOVA: Decoding the Weather Machine,0,NaN,0
3052,NOVA: Eclipse Over America,0,NaN,0
3053,NOVA: Extreme Animal Weapons,0,NaN,0
3054,NOVA: First Face of America,0,NaN,0
3055,Nova: First Face of America,0,614565,0
3056,NOVA: Killer Floods,0,NaN,0
3057,NOVA: Killer Hurricanes,0,NaN,0
3058,NOVA: Killer Volcanoes,0,NaN,0
3059,NOVA: Poisoned Water,0,NaN,0
3060,NOVA: Poisoned Water,0,632654,0
3061,NOVA: Prediction by the Numbers,0,622510,0
3062,NOVA: Thai Cave Rescue,0,NaN,0
3063,NOVA: The Impossible Flight,0,NaN,0
3064,Nova: Ultimate Mars Challenge,0,NaN,0
3065,Paul Blart: Mall Cop,0,NaN,0
3066,Paul Blart: Mall Cop,26000000,14560,183293131
3067,Philadelphia,26000000,9800,206678440
3068,Race to Witch Mountain,0,NaN,0
3069,Race to Witch Mountain,50000000,13836,106303988
3070,Rain Man,25000000,380,354825435
3071,Room on the Broom,0,NaN,0
3072,Room on the Broom,0,152581,0
3073,Scream 3,40000000,4234,161834276
3074,Shorts,40000000,25132,28972508
3075,My Soul to Keep,0,511491,0
3076,Starsky & Hutch,60000000,9384,170268750
3077,The Flintstones & WWE: Stone Age SmackDown,0,308447,0
3078,Swiped,0,535437,0
3079,Swordfish,102000000,9705,147080413
3080,Taxi Driver,1300000,103,28262574
3081,The Accountant of Auschwitz,0,NaN,0
3082,The Accountant of Auschwitz,0,520789,0
3083,The Book of Eli,80000000,20504,157107755
3084,The Brothers Grimm,88000000,4442,105316267
3085,The Forbidden Kingdom,55000000,1729,127906624
3086,The In-Laws,0,5146,20440627
3087,The Pink Panther,65000000,12096,158851357
3088,War Against Women,0,NaN,0
3089,The War Against Women,283534,356644,0
3090,Who's That Knocking at My Door,0,42694,0
3091,Angamaly Diaries,610000,442000,3100000
3092,Anthony Kaun Hai?,0,203110,0
3093,Bo Burnham: What.,0,244001,0
3094,Cappuccino,0,99779,0
3095,Chalte Chalte,0,570633,0
3096,Chicken Kokkachi,0,465148,0
3097,Counterfeiting in Suburbia,0,NaN,0
3098,Counterfeiting in Suburbia,0,533165,0
3099,Daffedar,0,450311,0
3100,Deewana Main Deewana,0,170241,0
3101,Dream Big: Engineering Our World,0,442033,0
3102,Duck Butter,0,499319,6877
3103,Gemini Man,138000000,453405,173469516
3104,I Am Kalam,0,71562,0
3105,Kaviyude Osyathu,0,453147,0
3106,Loving Annabelle,900000,19344,0
3107,Ma Chu Ka,0,411935,0
3108,Melvin Goes to Dinner,0,34681,0
3109,My Birthday Song,0,500055,0
3110,Namastey London,0,20360,0
3111,Our Shining Days,0,477306,6600
3112,Kadavul Paathi Mirugam Paathi,0,307412,0
3113,Pareeth Pandari,0,460207,0
3114,Paulettante Veedu,0,466678,0
3115,Paying Guests,0,20652,0
3116,Sarvopari Palakkaran,470000,466998,0
3117,Secret Society of Second Born Royals,0,621870,0
3118,Socha Na Tha,1500000,21555,2400000
3119,The Feels,0,NaN,0
3120,The Feels,0,459225,0
3121,The Music of Silence,0,475242,338778
3122,The Redeemed and the Dominant: Fittest on Earth,0,504769,0
3123,Theeram,0,468012,0
3124,Traitor,22000000,13291,23530831
3125,Tum Milo Toh Sahi,0,35708,0
3126,Viswasapoorvam Mansoor,0,463040,65000
3127,"We, The Marines",0,541346,0
3128,What a Wonderful Family!,0,389972,0
3129,What We Started,0,461118,0
3130,Zoo,4000000,472553,0
3131,1 Chance 2 Dance,0,253484,0
3132,10 jours en or,0,83390,0
3133,Code 46,7500000,2577,0
3134,2nd Chance for Christmas,0,620146,0
3135,Against the Tide,0,132507,0
3136,Albion: The Enchanted Stallion,0,450509,0
3137,Amrapali,0,205077,0
3138,Black Snow,0,NaN,0
3139,Black Snow,0,357102,0
3140,Breakout,0,218329,0
3141,Bruno & Boots: The Wizzle War,0,472373,0
3142,Deep Water,0,15030,0
3143,Hans Teeuwen: Real Rancour,0,748204,0
3144,Here Alone,0,390582,0
3145,Ho Mann Jahaan,0,384547,0
3146,Lal Patthar,0,464315,0
3147,Liar's Dice,0,NaN,0
3148,Liar's Dice,0,248211,0
3149,Mystic Whispers,0,NaN,0
3150,Players,0,NaN,0
3151,The Players Club,4500000,19848,23261485
3152,The Nutty Professor,54000000,9327,128769345
3153,Spice It Up,0,462924,0
3154,The Invisible Guest,4000000,411088,30000000
3155,The Oath,0,520596,0
3156,The Ultimatum,0,NaN,0
3157,The Bourne Ultimatum,70000000,2503,442824138
3158,Tik Tok,0,388757,0
3159,Where Is Winky's Horse?,0,49432,0
3160,Wrong No.,0,NaN,0
3161,Wrong No. 2,0,607586,1400000
3162,Yaar Gaddar,0,304157,0
3163,Yes We Can,0,122827,0
3164,Zipi & Zape y la Isla del Capitan,0,NaN,0
3165,Zip & Zap and the Captain's Island,0,366499,0
3166,The Deep End,5500,736690,0
3167,Exit Afghanistan,0,559049,0
3168,Jim Jefferies: Freedumb,0,NaN,0
3169,Jim Jefferies: Freedumb,0,404022,0
3170,King Jack,0,330916,0
3171,Limitless,27000000,51876,161849455
3172,Road to Yesterday,0,NaN,0
3173,Road to Yesterday,0,404459,0
3174,Suicide (Hitabdut),0,NaN,0
3175,The Future of Water,0,NaN,0
3176,X: Past Is Present,0,NaN,0
3177,X: Past Is Present,0,298714,0
3178,You Carry Me,0,342550,0
3179,Bulletproof 2,0,591237,0
3180,Speed Is My Need,0,662377,0
3181,Godzilla: The Planet Eater,0,536115,0
3182,Next Enti?,0,568212,0
3183,Solo: A Star Wars Story,250000000,348350,392952373
3184,The Monster,0,NaN,0
3185,The Monster,2700000,340103,0
3186,Alien Contact: Outer Space,0,499056,0
3187,The House Next Door,0,18742,0
3188,Cheer Camp Killer,0,752308,0
3189,Kurt & Courtney,0,13907,0
3190,The Conjuring,13000000,138843,319494638
3191,Tom Segura: Mostly Stories,0,NaN,0
3192,Tom Segura: Mostly Stories,0,376482,0
3193,A Ghost Story,100000,428449,1596371
3194,"Live Twice, Love Once",1450000,613090,368430
3195,The Tourist,100000000,37710,278731369
3196,Komola Rocket,0,NaN,0
3197,Komola Rocket,0,579474,0
3198,Pahuna: The Little Visitors,0,494680,0
3199,Miss Sharon Jones!,0,358924,0
3200,Under the Shadow: Seeds of Hope,0,753456,0
3201,House of Z,0,453900,0
3202,Coin Heist,0,429238,0
3203,Growing Up Coy,0,399264,0
3204,Rustom,0,NaN,0
3205,Rustom,0,525067,0
3206,Heroines,0,65287,0
3207,5 Cowok Jagoan,0,485069,0
3208,Chaotic Love Poems,0,381150,0
3209,Love You... Love You Not...,0,442520,0
3210,Mara,5000000,514277,470901
3211,Nang Nak,0,44108,0
3212,Soekarno,0,297017,0
3213,Before I Wake,0,301804,3295624
3214,Don Quixote: The Ingenious Gentleman of La Mancha,0,NaN,0
3215,Don Quixote: The Ingenious Gentleman of La Mancha,0,316785,0
3216,Blackadder: Back & Forth,4250000,194113,0
3217,In Order of Disappearance,4161012,252822,0
3218,Rampage: President Down,0,395925,0
3219,Dracula,40000000,6114,215862692
3220,A Go Go Cory Carson Halloween,0,748440,0
3221,And Breathe Normally,0,489982,0
3222,Case Closed,0,631004,0
3223,Lionheart,0,NaN,0
3224,Lionheart,6000000,9399,24271196
3225,See You Next Time,0,632334,0
3226,Agatha and the Truth of Murder,0,NaN,0
3227,Agatha and the Truth of Murder,0,570352,0
3228,Plunder: The Crime of Our Time,0,44660,0
3229,Hantu Kak Limah Balik Rumah,0,56203,0
3230,I Dream of Dance,0,551458,0
3231,Love Off the Cuff,0,447954,0
3232,Paprika,0,50270,0
3233,The Gentleman Driver,0,571417,0
3234,The Hundred-Foot Journey,22000000,228194,88880821
3235,Expedition Happiness,0,455918,0
3236,Bill Burr: Walk Your Way Out,0,437752,0
3237,Semana Santa,0,292111,0
3238,Sat Sri Akal,0,NaN,0
3239,Sat Sri Akal,0,48900,0
3240,Swiss Army Man,3000000,347031,4210454
3241,The Incredibles,92000000,9806,631442092
3242,The Longshots,0,13579,0
3243,Virsa,580000,107565,1600000
3244,Jerry Seinfeld: I'm Telling You for the Last Time,0,23319,0
3245,Monster High: Freaky Fusion,0,290727,0
3246,Retribution,0,82315,0
3247,All the Freckles in the World,0,NaN,0
3248,All the Freckles in the World,0,613183,0
3249,Deewangee,0,78827,0
3250,Ferris Bueller's Day Off,6000000,9377,70136369
3251,Occupation,6000000,503346,0
3252,Pope Francis: A Man of His Word,0,505205,2423465
3253,Jen Kirkman: Just Keep Livin'?,0,432883,0
3254,Ant-Man and the Wasp,140000000,363088,622674139
3255,Bhasmasur,0,482443,0
3256,Gabriel Iglesias: One Show Fits All,0,573911,0
3257,High Society,0,428081,0
3258,Up Among  The Stars,0,NaN,0
3259,Up Among the Stars,0,533983,0
3260,Holy Camp!,3144622,426338,2963886
3261,Hostages,0,291994,0
3262,Patient Seventeen,0,494264,0
3263,Star Wars: The Force Awakens,245000000,140607,2068223624
3264,Journey to Greenland,0,396920,0
3265,Alt-Right: Age of Rage,0,502154,0
3266,Habibie & Ainun,0,172705,0
3267,Nathicharami,0,571576,0
3268,Rudy Habibie,0,403608,0
3269,The Heaven None Missed,0,353338,0
3270,The Heaven None Missed 2,0,416512,0
3271,Frozen Planet: On Thin Ice,0,NaN,0
3272,Frozen Planet: The Epic Journey,0,NaN,0
3273,The Making of Frozen Planet,0,NaN,0
3274,A Taiwanese Tale of Two Cities,0,NaN,0
3275,IBOY,0,NaN,0
3276,iBoy,1500000,414190,0
3277,Sor Juana Inés de la Cruz,0,669015,0
3278,Biggie & Tupac,0,NaN,0
3279,Biggie and Tupac,0,30586,0
3280,Goyo: The Boy General,0,522449,0
3281,A Futile and Stupid Gesture,10000000,391710,0
3282,Dirty Money: Slumlord Millionaire,0,730710,0
3283,Fakkah Fuzz: Almost Banned,0,501013,0
3284,Mau Nieto: viviendo sobrio… desde el bar,0,501014,0
3285,Mune: Guardian of the Moon,0,323661,15730665
3286,Sebastián Marcelo Wainraich,0,501020,0
3287,13th: A Conversation with Oprah Winfrey & Ava DuVernay,0,437443,0
3288,Animas,0,484436,0
3289,Examination of Conscience,0,NaN,0
3290,Kingdom,0,NaN,0
3291,Jurassic World: Fallen Kingdom,170000000,351286,1303459585
3292,My Masterpiece,0,535692,0
3293,Polar,0,483906,0
3294,The Perfect Match,0,378200,0
3295,Acts of Vengeance,10000000,445954,320705
3296,The Silence of the Sky,0,413388,0
3297,Hotel Transylvania 3: Summer Vacation,0,NaN,0
3298,Hotel Transylvania 3: Summer Vacation,80000000,400155,100176000
3299,Just Say Love,0,47358,0
3300,Blockbuster,0,437319,0
3301,Ricardo Quevedo: Hay gente así,0,NaN,0
3302,Ricardo Quevedo: Hay gente así,0,500595,0
3303,The Good Catholic,0,458836,0
3304,Cristela Alonzo: Lower Classy,0,437013,0
3305,Mitt,0,250769,0
3306,Presumed Innocent,22000000,11092,221303188
3307,Planet 51,70000000,16866,104945765
3308,The Iceman,20000000,68812,1969193
3309,My Entire High School Sinking Into the Sea,0,410661,0
3310,Todd Glass: Act Happy,0,493201,0
3311,Gad Gone Wild,0,437018,0
3312,Iliza Shlesinger: Freezing Hot,0,NaN,0
3313,Iliza Shlesinger: Freezing Hot,0,320996,0
3314,Countdown to Death: Pablo Escobar,0,500552,0
3315,Traffickers,0,133603,0
3316,Where's the Money,0,443076,0
3317,Ricardo O'Farrill: Abrazo Genial,0,381685,0
3318,Justice League,300000000,141052,657924295
3319,Let's Love Hong Kong,0,501759,0
3320,Caída del cielo,0,436257,0
3321,Pink Floyd: The Wall,12000000,12104,22244207
3322,Take the 10,0,433245,0
3323,Half Girlfriend,7445000,413884,12805400
3324,Thieves of the Wood,0,NaN,0
3325,Déjà Vu,0,NaN,0
3326,Déjà Vu,75000000,7551,180557550
3327,Monty Python and the Holy Grail,400000,762,5028948
3328,Haunters: The Art of the Scare,0,468455,0
3329,Mustang Island,0,422753,0
3330,The Jack King Affair,0,496658,0
3331,Auschwitz: The Blueprints of Genocide,0,707884,0
3332,Harith Iskander: I Told You So,0,499186,0
3333,Step Sisters,10000000,431072,0
3334,The Open House,0,485774,0
3335,Good Kids,0,352186,0
3336,The Bling Ring,15000000,96936,19145732
3337,Close,0,460321,0
3338,Fyre,0,567860,0
3339,IO,0,433249,0
3340,Lady-Like,0,476921,0
3341,Memory Love,0,NaN,0
3342,“May Your Memory Be Love“ - The Story of Ovadia Baruch,0,254442,0
3343,Patria,0,NaN,0
3344,Suave Patria,2000000,131978,3423685
3345,Soni,0,539036,0
3346,Trigger Warning with Killer Mike,0,NaN,0
3347,Bad Day for the Cut,0,NaN,0
3348,Bad Day for the Cut,0,430043,0
3349,Tiempos de guerra (1940-1944),0,348057,0
3350,Enlighten Us: The Rise and Fall of James Arthur Ray,0,390403,0
3351,A Fall from Grace,0,651070,0
3352,Ares,0,415132,0
3353,Arango y Sanint: Ríase el show,0,NaN,0
3354,Arango y Sanint: Ríase el show,0,499355,0
3355,Godzilla,160000000,124905,529076069
3356,Neal Brennan: 3 Mics,0,435351,0
3357,Death Race 2050,0,401544,0
3358,Son Darbe: 28 Şubat,0,516611,0
3359,The Square,0,401246,1502347
3360,Deadcon,0,607072,0
3361,Get Him to the Greek,40000000,32823,90029656
3362,Handsome Siblings,0,66161,0
3363,Hop,63000000,50359,183953723
3364,Jezebel,1250000,1976,0
3365,Legend,24500000,11976,15502112
3366,NiNoKuni,0,594188,0
3367,Steve Jobs,30000000,321697,34441873
3368,Driven to Dance,0,526775,0
3369,Skyline,10000000,42684,66984887
3370,A Serious Man,7000000,12573,31430334
3371,Dallas Buyers Club,5000000,152532,55736588
3372,Katt Williams: Great America,0,497522,0
3373,Flash of Genius,0,14914,0
3374,The Rezort,0,343173,0
3375,Big Fat Liar,15000000,11870,52970014
3376,Bulbul Can Sing,0,543562,0
3377,Eye for an Eye,20000000,17182,26877589
3378,MindGamers,0,NaN,0
3379,MindGamers,22800000,362583,0
3380,Saving Zoë,0,602198,0
3381,Only the Brave,38000000,395991,25754775
3382,Where the Money Is,0,31776,0
3383,Abducted in Plain Sight,0,470401,0
3384,Abdullah : The Final Witness,0,600023,0
3385,Adhugo,0,560203,0
3386,Chupan Chupai,0,496837,0
3387,Deadly Switch,0,575405,0
3388,Echcharikkai,0,459377,0
3389,La Viuda Negra,0,NaN,0
3390,The Black Widow,0,338187,0
3391,Lavender,0,340584,0
3392,Only Mine,0,575923,0
3393,Pandigai,0,413166,0
3394,The Bet,0,44706,0
3395,The Revenger,0,122863,0
3396,Sebastian Maniscalco: Stay Hungry,0,567525,0
3397,The Devil We Know,0,489984,0
3398,The Doll,0,416497,0
3399,The Doll 2,0,460578,0
3400,A Boy Called Po,0,418272,0
3401,Alibaba Aur 40 Chor,0,14478,0
3402,Down the Fence,0,500295,0
3403,Face 2 Face,0,470901,0
3404,Manolo: The Boy Who Made Shoes for Lizards,0,467237,0
3405,The Rolling Stones: One More Shot,0,152020,0
3406,Operation Chromite,12700000,407887,49196532
3407,Phir Se,0,498918,0
3408,Pyar Ke Do Pal,0,520517,0
3409,Rip Tide,3400000,457262,0
3410,Broken Sword Hero,0,464766,0
3411,Unrest,0,10085,0
3412,Urvi,0,447562,0
3413,Berlin Calling,0,30508,0
3414,Harry & Snowman,0,340223,0
3415,Hostage to the Devil,0,407767,0
3416,Max Rose,0,196359,66880
3417,Welcome to Sarajevo,9000000,14905,334319
3418,Stereo,0,256311,0
3419,Teenage Cocktail,0,381075,0
3420,The Similars,0,268105,0
3421,Vakratunda Mahakaaya,0,373825,0
3422,We Are Young. We Are Strong.,0,302376,0
3423,Ip Man 4: The Finale,52000000,449924,0
3424,Ip Man 2,12902809,37472,36000000
3425,Leslie Jones: Time Machine,0,NaN,0
3426,Leslie Jones: Time Machine,0,638707,0
3427,The Master,32000000,68722,28258060
3428,Women of Mafia 2,0,569133,0
3429,Invisible Essence: The Little Prince,0,551605,0
3430,Camp X-Ray,0,NaN,0
3431,Camp X-Ray,1000000,244506,59744
3432,Estar o no estar,0,317945,0
3433,Little Sister,0,381069,0
3434,The River Thief,0,414779,0
3435,The Last Face,0,NaN,0
3436,The Last Face,0,287904,0
3437,13 Sins,5000000,155084,13809
3438,Bhindi Baazaar Inc,0,71069,0
3439,The Fighter,25000000,45317,93617009
3440,Aquarius,762241,377273,285930
3441,Casablancas: The Man Who Loved Women,0,424988,0
3442,Clinical,0,433244,0
3443,Betty White: First Lady of Television,0,NaN,0
3444,Betty White: First Lady of Television,0,543119,0
3445,Made in China,0,602971,0
3446,Becoming Jane,16500000,2977,37311672
3447,He's Out There,0,431185,0
3448,Milada,0,494282,0
3449,The Man Who Would Be Polka King,0,131057,0
3450,The Polka King,0,419472,0
3451,The Reservoir Game,0,477767,0
3452,Tom Segura: Disgraceful,0,497520,0
3453,Little Men,0,373473,0
3454,Very Big Shot,0,358901,0
3455,Zoom,75600000,14113,12506188
3456,All of You,0,494804,0
3457,ReMastered: Massacre at the Stadium,0,NaN,0
3458,ReMastered: Massacre at the Stadium,0,553651,0
3459,The ABC's of Sex Education for Trainable Persons,0,160417,0
3460,Solo: A Star Wars Story,250000000,348350,392952373
3461,The Last Laugh,0,571451,0
3462,Dayveon,0,422052,0
3463,Giri / Haji,0,NaN,0
3464,Jamtara - Sabka Number Ayega,0,NaN,0
3465,Medical Police,0,NaN,0
3466,Monsters: Dark Continent,0,NaN,0
3467,Monsters: Dark Continent,0,145221,0
3468,Set It Up,0,384677,0
3469,Sniper: Special Ops,0,394223,0
3470,The Evil Dead,350000,764,29400000
3471,To Survive Until Dawn,0,481727,0
3472,Shaka Zulu: The Last Great Warrior,0,51175,0
3473,Alejandro Riaño: Especial de stand up,0,NaN,0
3474,Alejandro Riaño: Especial de stand up,0,497720,0
3475,In the Deep Woods,0,103132,0
3476,On Yoga the Architecture of Peace,0,478659,0
3477,Jim Gaffigan: Cinco,0,432959,0
3478,21,0,NaN,0
3479,21 Bridges,33000000,535292,47088457
3480,A Cinderella Story,19000000,11247,70067909
3481,Alpha and Omega: The Legend of the Saw Tooth Cave,0,294512,0
3482,American Beauty,15000000,14,356296601
3483,Arthur Christmas,10000000,51052,0
3484,Aruna & Her Palate,0,535077,0
3485,As Good as It Gets,50000000,2898,314178011
3486,Jackass Presents: Bad Grandpa .5,0,273641,0
3487,Breaking the Bank,0,NaN,0
3488,Breaking the Bank,0,343829,0
3489,Catch Me If You Can,52000000,640,352114312
3490,Cells at Work!! The Return of the Strongest Enemy. A Huge Uproar Inside the Body's Bowels!,0,721686,0
3491,Center Stage,18000000,10560,17200925
3492,Charlie and the Chocolate Factory,150000000,118,474968763
3493,Chasing Amy,250000,2255,12021272
3494,Chitty Chitty Bang Bang,0,NaN,0
3495,Chitty Chitty Bang Bang,10000000,11708,0
3496,Chloe,14000000,28211,11808880
3497,City of God,3300000,598,30641770
3498,Click,82500000,9339,240685326
3499,Cloverfield,25000000,7191,170764026
3500,Coach Carter,30000000,7214,76669806
3501,Dinner for Schmucks,69000000,38778,86387857
3502,Donnie Brasco,35000000,9366,124909762
3503,Dragonheart: Vengeance,0,666750,0
3504,Dragonheart 3: The Sorcerer's Curse,0,300803,0
3505,DragonHeart: A New Beginning,0,10473,0
3506,Event Horizon,60000000,8413,26673242
3507,Fall Girls,0,575179,0
3508,Final Destination 3,25000000,9286,117719158
3509,Final Destination 2,26000000,9358,90426405
3510,Final Destination 3,25000000,9286,117719158
3511,Free Willy,20000000,1634,153698625
3512,Friday the 13th,550000,4488,59754601
3513,Garfield Gets Real,0,16460,0
3514,Garfield's Fun Fest,0,26728,0
3515,Garfield's Pet Force,0,19508,0
3516,Ghost Rider,110000000,1250,228738393
3517,Ghost Stories,0,429417,135095
3518,Godzilla,160000000,124905,529076069
3519,Hairspray,50000000,2976,90450008
3520,Harold and Maude,1200000,343,0
3521,Hitch,70000000,8488,368100420
3522,Hunt to Kill,2300000,46713,0
3523,Inception,160000000,27205,825532764
3524,Instructions Not Included,0,667706,0
3525,Jeff Dunham: Unhinged in Hollywood,0,360408,0
3526,Jimmy Neutron: Boy Genius,25000000,12589,80936232
3527,Julie & Julia,40000000,24803,129540499
3528,Kate & Leopold,48000000,11232,76019048
3529,Kill Bill: Vol. 1,30000000,24,180899045
3530,Kill Bill: Vol. 2,30000000,393,152159461
3531,Kingpin,27000000,11543,25023434
3532,Kiss the Girls,27000000,9437,60527873
3533,La Bamba,6500000,16620,54215416
3534,Legend of the Guardians: The Owls of Ga'Hoole,80000000,41216,140073390
3535,Luccas Neto in: Children's Day,0,NaN,0
3536,Luccas Neto in: Children's Day,0,638866,0
3537,Magnolia,37000000,334,48451803
3538,Mandi,0,171004,0
3539,Mansfield Park,0,10399,0
3540,The Young Messiah,18500000,318850,6490401
3541,Monster-in-Law,43000000,4379,154749918
3542,Over the Moon,0,560050,0
3543,My Girl,17000000,4032,59489799
3544,New York Minute,30000000,11025,23400000
3545,Pan's Labyrinth,0,NaN,0
3546,Pan's Labyrinth,19000000,1417,83258226
3547,Paranormal Activity,15000,23827,193355800
3548,Patriot Games,45000000,9869,178051587
3549,Pokémon the Movie: The Power of Us,0,494407,23740788
3550,Posesif,0,476781,0
3551,Resident Evil: Afterlife,0,NaN,0
3552,Resident Evil: Afterlife,60000000,35791,300228084
3553,Robot Riot,0,713825,0
3554,Road Trip: Beer Pong,0,20618,0
3555,Save Me,0,27440,0
3556,Scary Movie,19000000,4247,278019771
3557,Seal Team Six: The Raid on Osama Bin Laden,0,130267,0
3558,Siren,0,355506,0
3559,Sliver,40000000,867,116300000
3560,Snow Day,130000000,15489,62500000
3561,Strictly Ballroom,0,NaN,0
3562,Strictly Ballroom,3000000,10409,33946224
3563,Stuart Little,133000000,10137,300135367
3564,Stuart Little 2,120000000,10996,169956806
3565,Sweeney Todd: The Demon Barber of Fleet Street,50000000,13885,152000000
3566,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,25000000,1497,78656813
3567,Teenage Mutant Ninja Turtles,13500000,1498,201965915
3568,Terminator 3: Rise of the Machines,200000000,296,435000000
3569,Terminator Salvation,200000000,534,371353001
3570,The Amityville Horror,19000000,10065,108047131
3571,The Circle,0,NaN,0
3572,The Circle,18000000,339988,20497844
3573,The Craft: Legacy,0,590995,0
3574,The Crying Game,3705538,11386,62548947
3575,The Dukes of Hazzard,50000000,6519,110803676
3576,The Dukes of Hazzard: The Beginning,0,19580,0
3577,The Final Destination,40000000,19912,186167139
3578,The Invention of Lying,18500000,23082,31912793
3579,The Lord of the Rings: The Return of the King,94000000,122,1118888979
3580,The Lord of the Rings: The Two Towers,79000000,121,926287400
3581,The Mask of Zorro,95000000,9342,250288523
3582,The Naked Gun 2½: The Smell of Fear,23000000,37137,86930411
3583,The Naked Gun: From the Files of Police Squad!,12000000,37136,78756177
3584,The Natural,28000000,11393,47951979
3585,The Original Kings of Comedy,13000000,23618,38251106
3586,The Peacemaker,50000000,6623,110463140
3587,The Ring,48000000,565,249348933
3588,The Talented Mr. Ripley,40000000,1213,128798265
3589,Tremors: Shrieker Island,0,670266,0
3590,Tremors 2: Aftershocks,4000000,11069,0
3591,Tremors 3: Back to Perfection,0,10829,0
3592,Tremors 4: The Legend Begins,5000000,10891,0
3593,Tremors 5: Bloodlines,0,339530,0
3594,True Grit,38000000,44264,252276927
3595,Up in the Air,25000000,22947,163670000
3596,What Lies Beneath,100000000,2655,291420351
3597,Wild Wild West,170000000,8487,222104681
3598,Willy Wonka & the Chocolate Factory,3000000,252,4000000
3599,Wyatt Earp,63000000,12160,25052000
3600,Yes Man,70000000,10201,223241637
3601,A Perfect Ending,175000,107257,0
3602,Across the Universe,45000000,4688,29625761
3603,Babel,25000000,1164,135330182
3604,Back to the 90's,0,469176,0
3605,Black Hawk Down,92000000,855,172989651
3606,Chappie,49000000,198184,104399548
3607,Christmas with the Kranks,60000000,13673,0
3608,Daddy Day Care,60000000,10708,164433867
3609,Gone Are the Days,0,514759,0
3610,Very Good Girls,0,70706,0
3611,Hell or High Water,12000000,338766,37589296
3612,Indiana Jones and the Kingdom of the Crystal Skull,185000000,217,786636033
3613,Indiana Jones and the Last Crusade,48000000,89,474171806
3614,Raiders of the Lost Ark,18000000,85,389925971
3615,Indiana Jones and the Temple of Doom,28000000,87,333000000
3616,Jay and Silent Bob Strike Back,22000000,2294,33788161
3617,Jersey Boys,40000000,209451,67347013
3618,Kevyn Aucoin Beauty & the Beast in Me,0,476378,0
3619,Krystal,0,10148,0
3620,Last Night,7000000,23830,7644937
3621,"Lock, Stock and Two Smoking Barrels",1350000,100,28356188
3622,Merku Thodarchi Malai,0,413136,0
3623,Mona Lisa Smile,65000000,11820,0
3624,Moshe Kasher: Live in Oakland,0,141803,0
3625,Perfect Stranger,60795000,7183,73090611
3626,Pokémon the Movie: I Choose You!,0,436931,2401722
3627,Pulp Fiction,8000000,680,214179088
3628,Puriyaatha Puthir,0,270780,0
3629,Taramani,0,280167,0
3630,Tears of the Sun,75000000,9567,86468162
3631,The Boy in the Striped Pajamas,12500000,757839,40416563
3632,The Crow,15000000,9495,94000000
3633,The Pass,0,382475,0
3634,Trash,0,NaN,0
3635,Trash,0,206563,0
3636,Whitney Cummings: Money Shot,0,57081,0
3637,Thinking XXX,0,24593,0
3638,xXx: State of the Union,60000000,11679,71073932
3639,Aajcha Divas Majha,0,200342,0
3640,Aata Pita,0,495795,0
3641,AlphaGo,0,455008,0
3642,Badha,0,500274,0
3643,Camp Cool Kids,0,467988,0
3644,Chittagong: The Last Stopover,0,572393,0
3645,Devrai,0,507884,0
3646,Dries,0,450941,0
